"surveyTargetID"	"surveyID"	"surveyTargetType"	"surveyTargetValue"	"includeOrExclude"	"isSurveyTargetFullyReported"
"P185.1A_taxon"	"P185.1A"	"taxon"	"Coleoptera"	"include"	"false"
"P185.1A_taxon"	"P185.1A"	"taxon"	"Vespula germanica"	"include"	"false"
"P39.1A_taxon"	"P39.1A"	"taxon"	"Symphyta"	"include"	"false"
"P39.1A_taxon"	"P39.1A"	"taxon"	"Apoidea"	"include"	"false"
"P40.1A_taxon"	"P40.1A"	"taxon"	"Apoidea"	"include"	"false"
"P40.1A_taxon"	"P40.1A"	"taxon"	"Bombus"	"include"	"false"
"P40.1A_taxon"	"P40.1A"	"taxon"	"Rhogogaster viridis"	"include"	"false"
"P93.1A_taxon"	"P93.1A"	"taxon"	"Nematocera"	"include"	"false"
"P98.2A_taxon"	"P98.2A"	"taxon"	"Apoidea"	"include"	"false"
"P98.2A_taxon"	"P98.2A"	"taxon"	"Lepidoptera"	"include"	"false"
"P7.2A_taxon"	"P7.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P7.2A_taxon"	"P7.2A"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P7.2A_taxon"	"P7.2A"	"taxon"	"Bombus"	"include"	"false"
"P7.2A_taxon"	"P7.2A"	"taxon"	"Staphylinus erythropterus"	"include"	"false"
"P7.2A_taxon"	"P7.2A"	"taxon"	"Diptera"	"include"	"false"
"P83.1A_taxon"	"P83.1A"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P83.1A_taxon"	"P83.1A"	"taxon"	"Apoidea"	"include"	"false"
"P83.1A_taxon"	"P83.1A"	"taxon"	"Panorpidae"	"include"	"false"
"P98.1A_taxon"	"P98.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P98.1A_taxon"	"P98.1A"	"taxon"	"Diptera"	"include"	"false"
"P10.2A_taxon"	"P10.2A"	"taxon"	"Diptera"	"include"	"false"
"P10.2B_taxon"	"P10.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P10.2B_taxon"	"P10.2B"	"taxon"	"Panorpidae"	"include"	"false"
"P10.2B_taxon"	"P10.2B"	"taxon"	"Diptera"	"include"	"false"
"P10.2B_taxon"	"P10.2B"	"taxon"	"Hymenoptera"	"include"	"false"
"P102.2A_taxon"	"P102.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P102.2A_taxon"	"P102.2A"	"taxon"	"Symphyta"	"include"	"false"
"P102.2A_taxon"	"P102.2A"	"taxon"	"Diptera"	"include"	"false"
"P103.2A_taxon"	"P103.2A"	"taxon"	"Apocrita"	"include"	"false"
"P103.2A_taxon"	"P103.2A"	"taxon"	"Apoidea"	"include"	"false"
"P103.2A_taxon"	"P103.2A"	"taxon"	"Diptera"	"include"	"false"
"P103.2B_taxon"	"P103.2B"	"taxon"	"Bombus"	"include"	"false"
"P103.2B_taxon"	"P103.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P105.2A_taxon"	"P105.2A"	"taxon"	"Diptera"	"include"	"false"
"P105.2A_taxon"	"P105.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P105.2A_taxon"	"P105.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P105.2A_taxon"	"P105.2A"	"taxon"	"Nematocera"	"include"	"false"
"P105.2A_taxon"	"P105.2A"	"taxon"	"Apocrita"	"include"	"false"
"P105.2B_taxon"	"P105.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P105.2B_taxon"	"P105.2B"	"taxon"	"Apocrita"	"include"	"false"
"P105.2B_taxon"	"P105.2B"	"taxon"	"Diptera"	"include"	"false"
"P114.2A_taxon"	"P114.2A"	"taxon"	"Symphyta"	"include"	"false"
"P114.2A_taxon"	"P114.2A"	"taxon"	"Diptera"	"include"	"false"
"P114.2B_taxon"	"P114.2B"	"taxon"	"Elateridae"	"include"	"false"
"P114.2B_taxon"	"P114.2B"	"taxon"	"Bombus"	"include"	"false"
"P114.2B_taxon"	"P114.2B"	"taxon"	"Apocrita"	"include"	"false"
"P114.2B_taxon"	"P114.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P114.2B_taxon"	"P114.2B"	"taxon"	"Diptera"	"include"	"false"
"P115.2A_taxon"	"P115.2A"	"taxon"	"Cantharidae"	"include"	"false"
"P115.2A_taxon"	"P115.2A"	"taxon"	"Diptera"	"include"	"false"
"P115.2A_taxon"	"P115.2A"	"taxon"	"Apocrita"	"include"	"false"
"P115.2B_taxon"	"P115.2B"	"taxon"	"Tipulidae"	"include"	"false"
"P115.2B_taxon"	"P115.2B"	"taxon"	"Diptera"	"include"	"false"
"P115.2B_taxon"	"P115.2B"	"taxon"	"Cantharidae"	"include"	"false"
"P116.2A_taxon"	"P116.2A"	"taxon"	"Apocrita"	"include"	"false"
"P116.2A_taxon"	"P116.2A"	"taxon"	"Symphyta"	"include"	"false"
"P116.2B_taxon"	"P116.2B"	"taxon"	"Apoidea"	"include"	"false"
"P116.2B_taxon"	"P116.2B"	"taxon"	"Tipulidae"	"include"	"false"
"P116.2B_taxon"	"P116.2B"	"taxon"	"Nicrophorus vespilloides"	"include"	"false"
"P116.2B_taxon"	"P116.2B"	"taxon"	"Diptera"	"include"	"false"
"P117.2A_taxon"	"P117.2A"	"taxon"	"Apoidea"	"include"	"false"
"P117.2B_taxon"	"P117.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P12.2A_taxon"	"P12.2A"	"taxon"	"Tipulidae"	"include"	"false"
"P12.2B_taxon"	"P12.2B"	"taxon"	"Cantharidae"	"include"	"false"
"P120.1B_taxon"	"P120.1B"	"taxon"	"Coccinellidae"	"include"	"false"
"P120.1B_taxon"	"P120.1B"	"taxon"	"Vespula germanica"	"include"	"false"
"P124.1A_taxon"	"P124.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P124.1A_taxon"	"P124.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P124.1B_taxon"	"P124.1B"	"taxon"	"Diptera"	"include"	"false"
"P127.2A_taxon"	"P127.2A"	"taxon"	"Symphyta"	"include"	"false"
"P127.2B_taxon"	"P127.2B"	"taxon"	"Apoidea"	"include"	"false"
"P127.2B_taxon"	"P127.2B"	"taxon"	"Apocrita"	"include"	"false"
"P127.2B_taxon"	"P127.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P129.1A_taxon"	"P129.1A"	"taxon"	"Cantharidae"	"include"	"false"
"P129.1B_taxon"	"P129.1B"	"taxon"	"Apocrita"	"include"	"false"
"P129.1B_taxon"	"P129.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P142.1B_taxon"	"P142.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P146.1A_taxon"	"P146.1A"	"taxon"	"Tabanidae"	"include"	"false"
"P146.1B_taxon"	"P146.1B"	"taxon"	"Oiceoptoma thoracium"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Chrysomelidae"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Apoidea"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Bombus"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Nematocera"	"include"	"false"
"P146.2A_taxon"	"P146.2A"	"taxon"	"Pieris rapae"	"include"	"false"
"P146.2B_taxon"	"P146.2B"	"taxon"	"Sarcophagidae"	"include"	"false"
"P146.2B_taxon"	"P146.2B"	"taxon"	"Cantharidae"	"include"	"false"
"P146.2B_taxon"	"P146.2B"	"taxon"	"Diptera"	"include"	"false"
"P148.2A_taxon"	"P148.2A"	"taxon"	"Cantharidae"	"include"	"false"
"P148.2A_taxon"	"P148.2A"	"taxon"	"Diptera"	"include"	"false"
"P148.2A_taxon"	"P148.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P148.2A_taxon"	"P148.2A"	"taxon"	"Nematocera"	"include"	"false"
"P148.2B_taxon"	"P148.2B"	"taxon"	"Cantharidae"	"include"	"false"
"P148.2B_taxon"	"P148.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P149.1B_taxon"	"P149.1B"	"taxon"	"Diptera"	"include"	"false"
"P15.1A_taxon"	"P15.1A"	"taxon"	"Apocrita"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Coccinellidae"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Bombus"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Diptera"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Apoidea"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P154.1A_taxon"	"P154.1A"	"taxon"	"Tabanidae"	"include"	"false"
"P154.1B_taxon"	"P154.1B"	"taxon"	"Calliphoridae"	"include"	"false"
"P154.1B_taxon"	"P154.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P154.1B_taxon"	"P154.1B"	"taxon"	"Apocrita"	"include"	"false"
"P154.1B_taxon"	"P154.1B"	"taxon"	"Diptera"	"include"	"false"
"P155.2B_taxon"	"P155.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P159.2A_taxon"	"P159.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P159.2A_taxon"	"P159.2A"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P159.2A_taxon"	"P159.2A"	"taxon"	"Coccinellidae"	"include"	"false"
"P159.2B_taxon"	"P159.2B"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P159.2B_taxon"	"P159.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P159.2B_taxon"	"P159.2B"	"taxon"	"Bombus"	"include"	"false"
"P159.2B_taxon"	"P159.2B"	"taxon"	"Symphyta"	"include"	"false"
"P159.2B_taxon"	"P159.2B"	"taxon"	"Pieris rapae"	"include"	"false"
"P168.1A_taxon"	"P168.1A"	"taxon"	"Asilidae"	"include"	"false"
"P168.1A_taxon"	"P168.1A"	"taxon"	"Tipulidae"	"include"	"false"
"P168.1A_taxon"	"P168.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P168.1A_taxon"	"P168.1A"	"taxon"	"Dolycoris baccarum"	"include"	"false"
"P172.2A_taxon"	"P172.2A"	"taxon"	"Cantharidae"	"include"	"false"
"P172.2A_taxon"	"P172.2A"	"taxon"	"Geotrupidae"	"include"	"false"
"P172.2A_taxon"	"P172.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P172.2B_taxon"	"P172.2B"	"taxon"	"Bombus"	"include"	"false"
"P172.2B_taxon"	"P172.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P174.1A_taxon"	"P174.1A"	"taxon"	"Cerambycidae"	"include"	"false"
"P174.1A_taxon"	"P174.1A"	"taxon"	"Diptera"	"include"	"false"
"P174.1A_taxon"	"P174.1A"	"taxon"	"Apocrita"	"include"	"false"
"P174.1B_taxon"	"P174.1B"	"taxon"	"Elateridae"	"include"	"false"
"P174.1B_taxon"	"P174.1B"	"taxon"	"Apocrita"	"include"	"false"
"P175.1A_taxon"	"P175.1A"	"taxon"	"Psyllobora vigintiduopunctata"	"include"	"false"
"P175.1A_taxon"	"P175.1A"	"taxon"	"Sphecidae"	"include"	"false"
"P175.1A_taxon"	"P175.1A"	"taxon"	"Apoidea"	"include"	"false"
"P175.1A_taxon"	"P175.1A"	"taxon"	"Sarcophagidae"	"include"	"false"
"P175.1B_taxon"	"P175.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P175.1B_taxon"	"P175.1B"	"taxon"	"Cantharidae"	"include"	"false"
"P177.2B_taxon"	"P177.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P189.2A_taxon"	"P189.2A"	"taxon"	"Cantharidae"	"include"	"false"
"P189.2A_taxon"	"P189.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P189.2B_taxon"	"P189.2B"	"taxon"	"Elateridae"	"include"	"false"
"P189.2B_taxon"	"P189.2B"	"taxon"	"Silphidae"	"include"	"false"
"P189.2B_taxon"	"P189.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P189.2B_taxon"	"P189.2B"	"taxon"	"Diptera"	"include"	"false"
"P19.1A_taxon"	"P19.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P19.1A_taxon"	"P19.1A"	"taxon"	"Siricidae"	"include"	"false"
"P19.1A_taxon"	"P19.1A"	"taxon"	"Nitidulidae"	"include"	"false"
"P19.1A_taxon"	"P19.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P20.1A_taxon"	"P20.1A"	"taxon"	"Coccinellidae"	"include"	"false"
"P20.1A_taxon"	"P20.1A"	"taxon"	"Lepidoptera"	"include"	"false"
"P20.1B_taxon"	"P20.1B"	"taxon"	"Coccinellidae"	"include"	"false"
"P20.1B_taxon"	"P20.1B"	"taxon"	"Vespidae"	"include"	"false"
"P20.1B_taxon"	"P20.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P27.2B_taxon"	"P27.2B"	"taxon"	"Tipulidae"	"include"	"false"
"P190.1B_taxon"	"P190.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P190.1B_taxon"	"P190.1B"	"taxon"	"Vespidae"	"include"	"false"
"P20.2A_taxon"	"P20.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P3.1A_taxon"	"P3.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P3.1A_taxon"	"P3.1A"	"taxon"	"Araschnia levana"	"include"	"false"
"P31.1A_taxon"	"P31.1A"	"taxon"	"Aphidoidea"	"include"	"false"
"P31.1A_taxon"	"P31.1A"	"taxon"	"Vespidae"	"include"	"false"
"P31.1A_taxon"	"P31.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P31.1A_taxon"	"P31.1A"	"taxon"	"Apoidea"	"include"	"false"
"P31.1A_taxon"	"P31.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P31.1B_taxon"	"P31.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P31.1B_taxon"	"P31.1B"	"taxon"	"Apoidea"	"include"	"false"
"P31.2A_taxon"	"P31.2A"	"taxon"	"Aphidoidea"	"include"	"false"
"P31.2A_taxon"	"P31.2A"	"taxon"	"Diptera"	"include"	"false"
"P31.2A_taxon"	"P31.2A"	"taxon"	"Odonata"	"include"	"false"
"P31.2A_taxon"	"P31.2A"	"taxon"	"Coleoptera"	"include"	"false"
"P31.2A_taxon"	"P31.2A"	"taxon"	"Lepidoptera"	"include"	"false"
"P31.2B_taxon"	"P31.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P31.2B_taxon"	"P31.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P31.2B_taxon"	"P31.2B"	"taxon"	"Vespidae"	"include"	"false"
"P31.2B_taxon"	"P31.2B"	"taxon"	"Odonata"	"include"	"false"
"P31.2B_taxon"	"P31.2B"	"taxon"	"Lepidoptera"	"include"	"false"
"P104.1B_taxon"	"P104.1B"	"taxon"	"Orthoptera"	"include"	"false"
"P104.1B_taxon"	"P104.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P178.1A_taxon"	"P178.1A"	"taxon"	"Coccinellidae"	"include"	"false"
"P178.1A_taxon"	"P178.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P178.1A_taxon"	"P178.1A"	"taxon"	"Vespidae"	"include"	"false"
"P104.1A_taxon"	"P104.1A"	"taxon"	"Vespidae"	"include"	"false"
"P104.1A_taxon"	"P104.1A"	"taxon"	"Aphidoidea"	"include"	"false"
"P104.1A_taxon"	"P104.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P104.1A_taxon"	"P104.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Aphidoidea"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Pieris napi"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Vanessa cardui"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Mecoptera"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Diptera"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P104.2A_taxon"	"P104.2A"	"taxon"	"Vespidae"	"include"	"false"
"P104.2B_taxon"	"P104.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P104.2B_taxon"	"P104.2B"	"taxon"	"Thymelicus lineola"	"include"	"false"
"P104.2B_taxon"	"P104.2B"	"taxon"	"Diptera"	"include"	"false"
"P104.2B_taxon"	"P104.2B"	"taxon"	"Mecoptera"	"include"	"false"
"P11.2A_taxon"	"P11.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P11.2A_taxon"	"P11.2A"	"taxon"	"Diptera"	"include"	"false"
"P11.2A_taxon"	"P11.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P11.2A_taxon"	"P11.2A"	"taxon"	"Mecoptera"	"include"	"false"
"P11.2B_taxon"	"P11.2B"	"taxon"	"Vespidae"	"include"	"false"
"P11.2B_taxon"	"P11.2B"	"taxon"	"Coleoptera"	"include"	"false"
"P112.2B_taxon"	"P112.2B"	"taxon"	"Tipulidae"	"include"	"false"
"P122.1B_taxon"	"P122.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P122.2A_taxon"	"P122.2A"	"taxon"	"Aphidoidea"	"include"	"false"
"P122.2A_taxon"	"P122.2A"	"taxon"	"Coleoptera"	"include"	"false"
"P122.2A_taxon"	"P122.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P122.2B_taxon"	"P122.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P122.2B_taxon"	"P122.2B"	"taxon"	"Pieris brassicae"	"include"	"false"
"P128.1B_taxon"	"P128.1B"	"taxon"	"Diptera"	"include"	"false"
"P128.1B_taxon"	"P128.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P128.1B_taxon"	"P128.1B"	"taxon"	"Bombus agrorum"	"include"	"false"
"P128.2A_taxon"	"P128.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P128.2A_taxon"	"P128.2A"	"taxon"	"Diptera"	"include"	"false"
"P128.2A_taxon"	"P128.2A"	"taxon"	"Bombus terrestris"	"include"	"false"
"P143.1A_taxon"	"P143.1A"	"taxon"	"Apocrita"	"include"	"false"
"P143.1A_taxon"	"P143.1A"	"taxon"	"Vespidae"	"include"	"false"
"P158.1B_taxon"	"P158.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P158.1B_taxon"	"P158.1B"	"taxon"	"Vespidae"	"include"	"false"
"P158.1B_taxon"	"P158.1B"	"taxon"	"Diptera"	"include"	"false"
"P178.2B_taxon"	"P178.2B"	"taxon"	"Coccinellidae"	"include"	"false"
"P178.2B_taxon"	"P178.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P178.2B_taxon"	"P178.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P148.1A_taxon"	"P148.1A"	"taxon"	"Aphidoidea"	"include"	"false"
"P158.2A_taxon"	"P158.2A"	"taxon"	"Vespidae"	"include"	"false"
"P158.2A_taxon"	"P158.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P158.2A_taxon"	"P158.2A"	"taxon"	"Coccinellidae"	"include"	"false"
"P158.2A_taxon"	"P158.2A"	"taxon"	"Lepidoptera"	"include"	"false"
"P158.2A_taxon"	"P158.2A"	"taxon"	"Vespula vulgaris"	"include"	"false"
"P179.1B_taxon"	"P179.1B"	"taxon"	"Diptera"	"include"	"false"
"P179.1B_taxon"	"P179.1B"	"taxon"	"Nematocera"	"include"	"false"
"P18.1A_taxon"	"P18.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P18.1A_taxon"	"P18.1A"	"taxon"	"Pieris"	"include"	"false"
"P18.1A_taxon"	"P18.1A"	"taxon"	"Diptera"	"include"	"false"
"P181.1B_taxon"	"P181.1B"	"taxon"	"Diptera"	"include"	"false"
"P181.2A_taxon"	"P181.2A"	"taxon"	"Diptera"	"include"	"false"
"P181.2A_taxon"	"P181.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P181.2A_taxon"	"P181.2A"	"taxon"	"Bombus"	"include"	"false"
"P181.2A_taxon"	"P181.2A"	"taxon"	"Lepidoptera"	"include"	"false"
"P181.2A_taxon"	"P181.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P181.2B_taxon"	"P181.2B"	"taxon"	"Apoidea"	"include"	"false"
"P181.2B_taxon"	"P181.2B"	"taxon"	"Bombus lapidarius"	"include"	"false"
"P181.2B_taxon"	"P181.2B"	"taxon"	"Diptera"	"include"	"false"
"P181.2B_taxon"	"P181.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P182.1B_taxon"	"P182.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P182.1B_taxon"	"P182.1B"	"taxon"	"Apocrita"	"include"	"false"
"P182.1B_taxon"	"P182.1B"	"taxon"	"Diptera"	"include"	"false"
"P38.1A_taxon"	"P38.1A"	"taxon"	"Apocrita"	"include"	"false"
"P38.1B_taxon"	"P38.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P38.1B_taxon"	"P38.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P38.1B_taxon"	"P38.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P38.1B_taxon"	"P38.1B"	"taxon"	"Eristalis tenax"	"include"	"false"
"P48.2B_taxon"	"P48.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P48.2A_taxon"	"P48.2A"	"taxon"	"Bombus terrestris"	"include"	"false"
"P48.2B_taxon"	"P48.2B"	"taxon"	"Apocrita"	"include"	"false"
"P48.2B_taxon"	"P48.2B"	"taxon"	"Diptera"	"include"	"false"
"P48.2B_taxon"	"P48.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P50.1A_taxon"	"P50.1A"	"taxon"	"Apocrita"	"include"	"false"
"P50.1A_taxon"	"P50.1A"	"taxon"	"Culicidae"	"include"	"false"
"P50.1A_taxon"	"P50.1A"	"taxon"	"Diptera"	"include"	"false"
"P50.1A_taxon"	"P50.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P50.1A_taxon"	"P50.1A"	"taxon"	"Bombus terrestris"	"include"	"false"
"P64.1A_taxon"	"P64.1A"	"taxon"	"Coccinellidae"	"include"	"false"
"P64.1A_taxon"	"P64.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P64.1A_taxon"	"P64.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P64.1A_taxon"	"P64.1A"	"taxon"	"Tabanidae"	"include"	"false"
"P50.2B_taxon"	"P50.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P50.2B_taxon"	"P50.2B"	"taxon"	"Tipulidae"	"include"	"false"
"P50.2B_taxon"	"P50.2B"	"taxon"	"Diptera"	"include"	"false"
"P50.2A_taxon"	"P50.2A"	"taxon"	"Heteroptera"	"include"	"false"
"P50.2A_taxon"	"P50.2A"	"taxon"	"Tipulidae"	"include"	"false"
"P64.1B_taxon"	"P64.1B"	"taxon"	"Apocrita"	"include"	"false"
"P64.1B_taxon"	"P64.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P64.1B_taxon"	"P64.1B"	"taxon"	"Apoidea"	"include"	"false"
"P64.2A_taxon"	"P64.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P64.2A_taxon"	"P64.2A"	"taxon"	"Coccinella septempunctata"	"include"	"false"
"P79.1A_taxon"	"P79.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P79.1A_taxon"	"P79.1A"	"taxon"	"Apocrita"	"include"	"false"
"P79.1A_taxon"	"P79.1A"	"taxon"	"Coleoptera"	"include"	"false"
"P79.1A_taxon"	"P79.1A"	"taxon"	"Apoidea"	"include"	"false"
"P79.1A_taxon"	"P79.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P79.1B_taxon"	"P79.1B"	"taxon"	"Apocrita"	"include"	"false"
"P79.1B_taxon"	"P79.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P79.1B_taxon"	"P79.1B"	"taxon"	"Coccinellidae"	"include"	"false"
"P79.1B_taxon"	"P79.1B"	"taxon"	"Bombus terrestris"	"include"	"false"
"P79.1B_taxon"	"P79.1B"	"taxon"	"Diptera"	"include"	"false"
"P79.2A_taxon"	"P79.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P79.2A_taxon"	"P79.2A"	"taxon"	"Apocrita"	"include"	"false"
"P79.2A_taxon"	"P79.2A"	"taxon"	"Coccinellidae"	"include"	"false"
"P79.2A_taxon"	"P79.2A"	"taxon"	"Coleoptera"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Aphidoidea"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Syrphidae"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Coleoptera"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Staphylinidae"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Apocrita"	"include"	"false"
"P88.1B_taxon"	"P88.1B"	"taxon"	"Tipulidae"	"include"	"false"
"P88.2A_taxon"	"P88.2A"	"taxon"	"Apocrita"	"include"	"false"
"P90.1A_taxon"	"P90.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P90.1A_taxon"	"P90.1A"	"taxon"	"Apocrita"	"include"	"false"
"P90.1A_taxon"	"P90.1A"	"taxon"	"Bombus"	"include"	"false"
"P90.2A_taxon"	"P90.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P90.2A_taxon"	"P90.2A"	"taxon"	"Apocrita"	"include"	"false"
"P90.2B_taxon"	"P90.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P90.2B_taxon"	"P90.2B"	"taxon"	"Apocrita"	"include"	"false"
"P95.1A_taxon"	"P95.1A"	"taxon"	"Apoidea"	"include"	"false"
"P95.1A_taxon"	"P95.1A"	"taxon"	"Syrphidae"	"include"	"false"
"P95.1A_taxon"	"P95.1A"	"taxon"	"Apocrita"	"include"	"false"
"P95.1A_taxon"	"P95.1A"	"taxon"	"Vespula vulgaris"	"include"	"false"
"P106.1A_taxon"	"P106.1A"	"taxon"	"Coleoptera"	"include"	"false"
"P106.1A_taxon"	"P106.1A"	"taxon"	"Apocrita"	"include"	"false"
"P106.1A_taxon"	"P106.1A"	"taxon"	"Diptera"	"include"	"false"
"P106.2A_taxon"	"P106.2A"	"taxon"	"Apocrita"	"include"	"false"
"P106.2A_taxon"	"P106.2A"	"taxon"	"Coleoptera"	"include"	"false"
"P106.2A_taxon"	"P106.2A"	"taxon"	"Heteroptera"	"include"	"false"
"P106.2A_taxon"	"P106.2A"	"taxon"	"Staphylinidae"	"include"	"false"
"P106.2A_taxon"	"P106.2A"	"taxon"	"Syrphidae"	"include"	"false"
"P106.2B_taxon"	"P106.2B"	"taxon"	"Aphidoidea"	"include"	"false"
"P106.2B_taxon"	"P106.2B"	"taxon"	"Staphylinidae"	"include"	"false"
"P106.2B_taxon"	"P106.2B"	"taxon"	"Apocrita"	"include"	"false"
"P106.2B_taxon"	"P106.2B"	"taxon"	"Cantharidae"	"include"	"false"
"P106.2B_taxon"	"P106.2B"	"taxon"	"Syrphidae"	"include"	"false"
"P11.1A_taxon"	"P11.1A"	"taxon"	"Apoidea"	"include"	"false"
"P11.1A_taxon"	"P11.1A"	"taxon"	"Staphylinidae"	"include"	"false"
"P128.1A_taxon"	"P128.1A"	"taxon"	"Syrphidae"	"include"	"false"
